City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Date
257,Riyadh,SA,24.6877,46.7219,100.54,13,33,11.61,scattered clouds,2021-07-23 19:33:30
258,Tarakan,ID,3.3,117.6333,80.6,77,84,7.49,heavy intensity rain,2021-07-23 19:46:02
259,Kitgum,UG,3.2783,32.8867,64.18,93,72,2.89,broken clouds,2021-07-23 19:46:02
260,Guayaramerin,BO,-10.8368,-65.3614,93.25,33,0,6.91,clear sky,2021-07-23 19:46:02
261,Mount Gambier,AU,-37.8333,140.7667,48.11,93,90,18.41,light intensity shower rain,2021-07-23 19:46:03
262,Banda Aceh,ID,5.5577,95.3222,80.6,79,100,12.8,overcast clouds,2021-07-23 19:46:03
263,Codrington,AU,-38.2667,141.9667,46.36,92,100,19.19,overcast clouds,2021-07-23 19:46:03
264,Tarabha,IN,20.7333,83.65,78.21,89,100,12.15,very heavy rain,2021-07-23 19:46:04
265,Rondonopolis,BR,-16.4708,-54.6356,94.05,19,0,7.96,clear sky,2021-07-23 19:46:04
266,Yokadouma,CM,3.5167,15.05,69.3,97,9,1.05,clear sky,2021-07-23 19:46:04
267,Cooma,AU,-36.2333,149.1333,35.37,100,90,4.61,overcast clouds,2021-07-23 19:46:04
268,Saint George,US,37.1041,-113.5841,98.8,35,1,4.0,clear sky,2021-07-23 19:46:05
269,Leningradskiy,RU,69.3833,178.4167,38.8,80,95,9.98,overcast clouds,2021-07-23 19:46:05
270,Bucerias,MX,20.75,-105.3333,91.98,58,75,6.91,broken clouds,2021-07-23 19:45:28
271,Padang,ID,-0.9492,100.3543,77.02,86,100,4.32,overcast clouds,2021-07-23 19:46:06
272,Moerai,PF,-22.4333,-151.3333,71.26,66,100,8.28,overcast clouds,2021-07-23 19:46:06
273,Santiago Del Estero,AR,-27.7951,-64.2615,84.81,22,0,13.96,clear sky,2021-07-23 19:41:29
274,Novokorsunskaya,RU,45.6408,39.1464,75.18,43,62,7.58,broken clouds,2021-07-23 19:46:06
275,Norman Wells,CA,65.282,-126.8329,60.84,72,90,11.5,overcast clouds,2021-07-23 19:46:07
276,Touros,BR,-5.1989,-35.4608,81.5,72,4,16.84,clear sky,2021-07-23 19:46:07
277,Diebougou,BF,10.9667,-3.25,80.02,67,96,5.53,overcast clouds,2021-07-23 19:46:07
278,Hvide Sande,DK,56.0045,8.1294,64.98,76,0,8.37,clear sky,2021-07-23 19:45:41
279,Wanning,CN,18.8003,110.3967,78.42,90,99,6.58,overcast clouds,2021-07-23 19:46:08
280,Wasilla,US,61.5814,-149.4394,63.48,71,1,0.0,clear sky,2021-07-23 19:46:08
281,Maxixe,MZ,-23.8597,35.3472,59.49,76,47,9.51,scattered clouds,2021-07-23 19:46:08
282,Kembe,CF,4.6228,21.8865,73.69,81,98,1.9,overcast clouds,2021-07-23 19:46:09
283,Lakewood,US,39.7047,-105.0814,96.12,31,43,1.99,scattered clouds,2021-07-23 19:42:21
284,Bukachacha,RU,52.9833,116.9167,54.57,97,43,1.74,light rain,2021-07-23 19:46:09
285,Tezu,IN,27.9167,96.1667,76.5,95,80,3.44,broken clouds,2021-07-23 19:46:09
286,East London,ZA,-33.0153,27.9116,53.76,66,96,4.92,overcast clouds,2021-07-23 19:46:10
287,San Andres,CO,12.5847,-81.7006,80.62,89,75,11.5,broken clouds,2021-07-23 19:46:10
288,Guerrero Negro,MX,27.9769,-114.0611,84.9,49,19,12.03,few clouds,2021-07-23 19:42:56
289,Olafsvik,IS,64.8945,-23.7142,52.18,97,100,7.99,overcast clouds,2021-07-23 19:46:10
290,Chardara,KZ,41.2547,67.9692,81.55,25,0,8.14,clear sky,2021-07-23 19:46:11
291,Biskamzha,RU,53.4497,89.5272,58.32,92,85,3.18,overcast clouds,2021-07-23 19:46:11
292,Pyshma,RU,56.9523,63.2513,64.31,71,100,4.56,overcast clouds,2021-07-23 19:46:11
293,Zapolyarnyy,RU,69.4154,30.8136,45.68,83,100,25.95,overcast clouds,2021-07-23 19:46:11
294,Aklavik,CA,68.2191,-135.0107,59.83,82,90,5.75,overcast clouds,2021-07-23 19:43:49
295,Ramos,PH,15.6833,120.6333,75.56,97,100,1.99,light rain,2021-07-23 19:46:12
296,Omboue,GA,-1.5746,9.2618,73.15,77,75,6.51,broken clouds,2021-07-23 19:46:12
297,Ibra,OM,22.6906,58.5334,90.97,45,80,5.59,broken clouds,2021-07-23 19:46:12
298,Iqaluit,CA,63.7506,-68.5145,51.53,81,90,8.01,light rain,2021-07-23 19:46:13
299,Newport,GB,51.5877,-2.9984,74.86,67,100,15.97,overcast clouds,2021-07-23 19:41:57
300,Sonqor,IR,34.7837,47.6004,79.61,28,0,2.55,clear sky,2021-07-23 19:46:13
301,Saint Pete Beach,US,27.7253,-82.7412,95.14,60,40,1.01,scattered clouds,2021-07-23 19:46:13
302,Umm Lajj,SA,25.0213,37.2685,86.58,59,0,10.33,clear sky,2021-07-23 19:46:14
303,Hami,CN,42.8,93.45,87.73,39,100,12.75,overcast clouds,2021-07-23 19:46:14
304,Salinas,US,36.6777,-121.6555,81.19,66,1,10.36,clear sky,2021-07-23 19:46:14
305,Boa Vista,BR,2.8197,-60.6733,87.78,55,75,9.22,broken clouds,2021-07-23 19:46:15
306,Lorengau,PG,-2.0226,147.2712,81.03,80,16,5.23,few clouds,2021-07-23 19:44:07
307,Kokkola,FI,63.8385,23.1307,59.94,79,0,4.61,clear sky,2021-07-23 19:46:15
308,Aradeo,IT,40.1309,18.1296,79.57,61,0,3.44,clear sky,2021-07-23 19:46:15
309,Vestmanna,FO,62.1564,-7.1664,49.12,100,75,4.61,broken clouds,2021-07-23 19:46:16
310,Altamira,BR,-3.2033,-52.2064,87.89,58,75,3.44,broken clouds,2021-07-23 19:46:16
311,Innisfail,AU,-17.5333,146.0333,63.64,79,90,4.12,overcast clouds,2021-07-23 19:46:16
312,Larap,PH,14.299,122.6504,79.36,87,100,11.18,heavy intensity rain,2021-07-23 19:46:17
313,Haimen,CN,23.1935,116.6142,82.29,90,47,1.79,scattered clouds,2021-07-23 19:46:17
314,Guilin,CN,25.2819,110.2864,77.11,81,1,4.12,clear sky,2021-07-23 19:46:17
315,Saint-Augustin,CA,51.226,-58.6502,50.36,87,100,12.84,overcast clouds,2021-07-23 19:46:18
316,Bull Savanna,JM,17.8868,-77.5902,86.2,58,77,19.17,broken clouds,2021-07-23 19:46:18
317,Brae,GB,60.3964,-1.353,53.51,87,30,7.4,scattered clouds,2021-07-23 19:46:18
318,Zhigansk,RU,66.7697,123.3711,62.24,59,1,5.73,clear sky,2021-07-23 19:46:19
319,Senanga,ZM,-16.1167,23.2667,55.96,24,46,6.73,scattered clouds,2021-07-23 19:46:19
320,Lasem,ID,-6.6922,111.4527,75.47,81,3,7.74,clear sky,2021-07-23 19:46:19
321,Novovoronezh,RU,51.3072,39.2173,64.85,64,0,6.24,clear sky,2021-07-23 19:46:19
322,Brownsville,US,25.9018,-97.4975,92.89,63,75,8.99,broken clouds,2021-07-23 19:41:32
323,Esperance,AU,-33.8667,121.9,46.24,77,58,24.54,broken clouds,2021-07-23 19:44:19
324,Voznesenye,RU,61.0106,35.4781,54.05,59,77,8.19,broken clouds,2021-07-23 19:46:20
325,Kununurra,AU,-15.7667,128.7333,58.98,82,99,0.0,overcast clouds,2021-07-23 19:46:20
326,Broome,US,42.2506,-75.833,80.02,51,40,1.99,scattered clouds,2021-07-23 19:46:21
327,Gopalpur,IN,19.2667,84.9167,82.38,83,100,7.05,very heavy rain,2021-07-23 19:46:21
328,Qasigiannguit,GL,68.8193,-51.1922,44.85,91,100,10.02,overcast clouds,2021-07-23 19:46:06
329,Shimoda,JP,34.6667,138.95,75.11,85,2,2.71,clear sky,2021-07-23 19:46:21
330,Qatana,SY,33.4354,36.0815,73.83,65,0,5.66,clear sky,2021-07-23 19:46:22
331,Imbituba,BR,-28.24,-48.6703,71.49,74,3,16.22,clear sky,2021-07-23 19:43:12
332,Sinjar,IQ,36.3209,41.8754,90.32,14,0,13.31,clear sky,2021-07-23 19:46:22
333,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,79,83,6.04,broken clouds,2021-07-23 19:46:22
334,Umea,SE,63.8284,20.2597,57.13,82,0,3.44,clear sky,2021-07-23 19:46:23
335,Fereydun Kenar,IR,36.6864,52.5225,83.84,68,0,7.4,clear sky,2021-07-23 19:46:23
336,Robertsport,LR,6.7533,-11.3686,74.68,94,100,12.46,heavy intensity rain,2021-07-23 19:46:23
337,Labuhan,ID,-6.8844,112.2051,75.99,79,4,8.75,clear sky,2021-07-23 19:46:23
338,Uromi,NG,6.7,6.3333,70.0,87,77,4.61,broken clouds,2021-07-23 19:46:24
339,Itarema,BR,-2.9248,-39.9167,80.98,69,7,16.51,clear sky,2021-07-23 19:35:36
340,Imamoglu,TR,37.2651,35.6572,81.63,85,0,2.26,clear sky,2021-07-23 19:46:24
341,Iskateley,RU,67.6803,53.1512,46.31,78,98,5.95,overcast clouds,2021-07-23 19:46:25
342,Leninskoye,KZ,41.7589,69.3864,78.73,18,0,7.74,clear sky,2021-07-23 19:46:25
343,Chiredzi,ZW,-21.05,31.6667,57.87,52,17,13.49,few clouds,2021-07-23 19:46:25
344,Havoysund,NO,70.9963,24.6622,44.83,87,100,28.39,overcast clouds,2021-07-23 19:46:25
345,Sitka,US,57.0531,-135.33,57.09,88,90,8.05,moderate rain,2021-07-23 19:43:57
346,Calbuco,CL,-41.768,-73.1273,51.01,71,75,15.28,broken clouds,2021-07-23 19:46:26
347,Ahipara,NZ,-35.1667,173.1667,49.53,88,4,3.71,clear sky,2021-07-23 19:46:26
348,Mandera,KE,3.9366,41.867,82.06,46,89,26.64,overcast clouds,2021-07-23 19:46:26
349,Nurota,UZ,40.5614,65.6886,82.49,17,0,6.46,clear sky,2021-07-23 19:46:27
350,Luanda,AO,-8.8368,13.2343,73.4,83,0,6.91,clear sky,2021-07-23 19:45:18
351,Marrakesh,MA,31.6315,-8.0083,98.67,26,75,12.66,broken clouds,2021-07-23 19:42:06
352,Chistogorskiy,RU,53.9835,87.3843,66.24,83,100,2.01,overcast clouds,2021-07-23 19:46:27
353,Bosanski Novi,BA,45.0458,16.3803,65.21,77,0,2.66,clear sky,2021-07-23 19:46:28
354,Shelburne,CA,44.0787,-80.2041,80.24,30,31,2.55,scattered clouds,2021-07-23 19:46:28
355,San Patricio,US,28.017,-97.5169,94.98,42,0,18.1,clear sky,2021-07-23 19:46:28
356,Salto,UY,-31.3833,-57.9667,77.16,47,0,5.75,clear sky,2021-07-23 19:46:28
357,Chhapar,IN,27.8167,74.4,83.1,70,98,6.44,heavy intensity rain,2021-07-23 19:46:29
358,La Poza,MX,20.1167,-96.9667,91.99,46,14,11.25,few clouds,2021-07-23 19:46:29
359,Kupang,ID,-10.1667,123.5833,70.93,79,3,7.58,clear sky,2021-07-23 19:46:29
360,Gat,IL,31.61,34.7642,81.28,100,9,7.07,clear sky,2021-07-23 19:43:00
361,Livingston,GB,55.9029,-3.5226,69.67,87,0,9.22,clear sky,2021-07-23 19:43:28
362,San Cristobal,VE,7.7669,-72.225,87.98,68,100,6.11,overcast clouds,2021-07-23 19:46:30
363,San Rafael Del Sur,NI,11.8485,-86.4384,94.17,41,87,17.67,overcast clouds,2021-07-23 19:46:30
364,Mehamn,NO,71.0357,27.8492,44.78,81,75,23.02,broken clouds,2021-07-23 19:46:28
365,Lavrentiya,RU,65.5833,-171.0,46.4,74,96,4.41,overcast clouds,2021-07-23 19:46:31
366,Constitucion,CL,-35.3333,-72.4167,59.27,66,100,8.68,overcast clouds,2021-07-23 19:46:31
367,Tongchuan,CN,35.0806,109.0897,69.13,89,47,4.99,scattered clouds,2021-07-23 19:46:31
368,Alugan,PH,12.2188,125.4808,81.46,72,100,13.53,overcast clouds,2021-07-23 19:46:31
369,Ust-Barguzin,RU,53.45,108.9833,50.09,96,5,0.58,clear sky,2021-07-23 19:46:32
370,Mapimi,MX,25.8167,-103.85,83.17,35,97,7.34,overcast clouds,2021-07-23 19:46:32
371,Faanui,PF,-16.4833,-151.75,78.06,68,7,15.55,clear sky,2021-07-23 19:46:32
372,Namatanai,PG,-3.6667,152.4333,78.39,84,72,7.43,broken clouds,2021-07-23 19:46:33
373,Praia,CV,14.9215,-23.5087,81.14,54,20,16.11,few clouds,2021-07-23 19:46:33
374,Kaduqli,SD,11.0167,29.7167,81.03,58,84,3.56,broken clouds,2021-07-23 19:46:33
375,Passos,BR,-20.7189,-46.6097,76.66,27,0,7.87,clear sky,2021-07-23 19:46:34
376,Qaqortoq,GL,60.7167,-46.0333,57.7,67,1,8.9,clear sky,2021-07-23 19:46:34
377,Luderitz,NA,-26.6481,15.1594,65.97,24,0,16.02,clear sky,2021-07-23 19:46:34
378,Zelenoborskiy,RU,66.845,32.3622,49.87,68,100,10.33,overcast clouds,2021-07-23 19:46:34
379,Asau,RO,46.4333,26.4,63.95,78,16,2.8,few clouds,2021-07-23 19:36:37
380,Palmerston,AU,-12.486,130.9833,69.78,95,0,0.0,mist,2021-07-23 19:46:35
381,Yulara,AU,-25.2406,130.9889,40.84,65,3,1.14,clear sky,2021-07-23 19:46:35
382,Trinidad,BO,-14.8333,-64.9,91.38,46,20,6.91,few clouds,2021-07-23 19:46:35
383,Uvinza,TZ,-5.1036,30.3911,74.35,36,60,3.91,broken clouds,2021-07-23 19:46:36
384,Hofn,IS,64.2539,-15.2082,53.31,98,100,6.6,overcast clouds,2021-07-23 19:46:36
385,Hambantota,LK,6.1241,81.1185,79.63,78,99,17.72,overcast clouds,2021-07-23 19:46:36
386,Kashira,RU,54.8444,38.1669,61.14,73,62,7.81,broken clouds,2021-07-23 19:46:37
387,Matara,LK,5.9485,80.5353,76.41,90,99,9.04,light rain,2021-07-23 19:43:36
388,Bella Union,UY,-30.2752,-57.6007,73.76,58,0,8.01,clear sky,2021-07-23 19:46:37
389,Churapcha,RU,62.0025,132.4325,61.09,92,100,9.01,light rain,2021-07-23 19:46:37
390,Fare,PF,-16.7,-151.0167,77.81,67,11,14.32,few clouds,2021-07-23 19:46:38
391,Petkovci,BA,44.4531,19.0761,68.72,68,2,2.53,clear sky,2021-07-23 19:46:38
392,Southern Pines,US,35.174,-79.3923,90.05,58,40,0.0,scattered clouds,2021-07-23 19:45:35
393,Nome,US,64.5011,-165.4064,50.16,76,90,13.8,overcast clouds,2021-07-23 19:46:38
394,Ust-Ordynskiy,RU,52.805,104.7508,51.64,90,0,1.45,clear sky,2021-07-23 19:46:39
395,El Alto,PE,-4.2714,-81.2147,74.86,75,21,21.88,few clouds,2021-07-23 19:46:39
396,Narrabri,AU,-30.3167,149.7833,51.89,87,90,11.5,overcast clouds,2021-07-23 19:46:39
397,Satipo,PE,-11.2522,-74.6386,87.96,40,6,0.6,clear sky,2021-07-23 19:46:40
398,Zhanakorgan,KZ,43.9098,67.2495,84.18,26,0,7.94,clear sky,2021-07-23 19:46:40
399,Brainerd,US,46.358,-94.2008,88.09,55,1,10.36,haze,2021-07-23 19:46:40
400,Okhtyrka,UA,50.3104,34.8988,63.0,66,8,4.21,clear sky,2021-07-23 19:46:41
401,Clyde River,CA,70.4692,-68.5914,39.43,81,40,26.46,scattered clouds,2021-07-23 19:46:41
402,Peleduy,RU,59.6289,112.7406,57.09,96,5,2.55,clear sky,2021-07-23 19:46:41
403,Oudtshoorn,ZA,-33.5907,22.2014,44.96,68,1,4.83,clear sky,2021-07-23 19:46:42
404,Coquimbo,CL,-29.9533,-71.3436,53.33,82,90,4.61,overcast clouds,2021-07-23 19:46:42
405,Otane,NZ,-39.8833,176.6333,42.01,97,4,1.74,clear sky,2021-07-23 19:46:42
406,Kontagora,NG,10.3999,5.4695,72.48,86,100,2.89,overcast clouds,2021-07-23 19:46:42
407,Kerugoya,KE,-0.4989,37.2803,63.45,74,97,1.03,overcast clouds,2021-07-23 19:46:43
408,Longyearbyen,SJ,78.2186,15.6401,46.24,81,75,10.36,broken clouds,2021-07-23 19:46:43
409,Beloha,MG,-25.1667,45.05,61.86,61,30,5.68,scattered clouds,2021-07-23 19:46:43
410,Roald,NO,62.5833,6.1333,68.92,88,0,13.8,clear sky,2021-07-23 19:46:44
411,Belaya Gora,RU,68.5333,146.4167,54.66,50,100,7.34,overcast clouds,2021-07-23 19:46:44
412,Angoram,PG,-4.0625,144.0661,74.35,99,100,1.77,overcast clouds,2021-07-23 19:46:44
413,Vincennes,FR,48.85,2.4333,80.92,50,0,9.22,clear sky,2021-07-23 19:46:45
414,Santa Cruz,BO,-17.8,-63.1667,87.85,37,0,16.11,clear sky,2021-07-23 19:42:29
415,Prince Rupert,CA,54.3161,-130.3201,57.29,94,90,8.05,light rain,2021-07-23 19:45:40
416,Vanimo,PG,-2.6741,141.3028,77.07,89,100,3.71,light rain,2021-07-23 19:46:45
417,Vestmannaeyjar,IS,63.4427,-20.2734,54.59,94,90,11.5,fog,2021-07-23 19:46:38
418,Alto Araguaia,BR,-17.3147,-53.2153,87.35,20,0,9.73,clear sky,2021-07-23 19:46:46
419,Uwajima,JP,33.2238,132.56,73.51,92,100,5.61,overcast clouds,2021-07-23 19:46:46
420,North Las Vegas,US,36.1989,-115.1175,105.15,29,1,10.36,clear sky,2021-07-23 19:46:03
421,Geraldton,AU,-28.7667,114.6,52.21,93,75,4.61,broken clouds,2021-07-23 19:46:46
422,Kutum,SD,14.2,24.6667,74.8,64,29,13.38,scattered clouds,2021-07-23 19:46:47
423,Bariri,BR,-22.0744,-48.7403,84.45,20,0,7.0,clear sky,2021-07-23 19:46:47
424,Kalemie,CD,-5.9475,29.1947,72.95,58,1,3.58,clear sky,2021-07-23 19:46:47
425,Brookhaven,US,31.5791,-90.4407,91.24,70,80,3.36,broken clouds,2021-07-23 19:46:48
426,Cayenne,GF,4.9333,-52.3333,85.08,72,0,1.99,clear sky,2021-07-23 19:45:37
427,Sorong,ID,-0.8833,131.25,77.77,88,100,11.27,light rain,2021-07-23 19:46:48
428,Lambarene,GA,-0.7001,10.2406,76.8,71,74,7.56,broken clouds,2021-07-23 19:46:48
429,Sorland,NO,67.667,12.6934,51.87,94,100,11.9,overcast clouds,2021-07-23 19:46:49
430,Strezhevoy,RU,60.7333,77.5889,73.38,66,69,9.98,broken clouds,2021-07-23 19:46:49
431,Homer,US,59.6425,-151.5483,62.76,96,40,3.44,mist,2021-07-23 19:45:46
432,Pangnirtung,CA,66.1451,-65.7125,46.58,83,99,7.99,overcast clouds,2021-07-23 19:46:49
433,Henties Bay,NA,-22.116,14.2845,59.86,38,0,7.43,clear sky,2021-07-23 19:46:50
434,Bosaso,SO,11.2842,49.1816,92.3,45,64,11.74,broken clouds,2021-07-23 19:46:50
435,Nakamura,JP,32.9833,132.9333,74.59,97,100,5.59,overcast clouds,2021-07-23 19:46:50
436,Casablanca,MA,33.5928,-7.6192,75.54,73,0,15.99,clear sky,2021-07-23 19:42:32
437,Severo-Kurilsk,RU,50.6789,156.125,54.34,94,96,6.11,overcast clouds,2021-07-23 19:46:51
438,Saryozek,KZ,44.3583,77.9753,73.15,31,0,1.05,clear sky,2021-07-23 19:46:51
439,Pacific Grove,US,36.6177,-121.9166,80.8,79,20,5.99,few clouds,2021-07-23 19:45:36
440,Guatire,VE,10.4762,-66.5427,77.5,93,95,3.58,overcast clouds,2021-07-23 19:46:51
441,Bireun,ID,5.203,96.7009,78.51,77,100,4.61,overcast clouds,2021-07-23 19:46:52
442,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,50.59,100,75,2.24,broken clouds,2021-07-23 19:43:09
443,Florianopolis,BR,-27.6146,-48.5012,69.13,58,0,13.8,clear sky,2021-07-23 19:46:52
444,Port Lincoln,AU,-34.7333,135.8667,52.93,69,16,22.79,few clouds,2021-07-23 19:45:12
445,Ixtapa,MX,20.7,-105.2,91.22,67,77,5.01,broken clouds,2021-07-23 19:46:53
446,Virginia Beach,US,36.8529,-75.978,87.03,46,45,5.46,scattered clouds,2021-07-23 19:43:23
447,Hay River,CA,60.8156,-115.7999,66.18,77,75,14.97,light rain,2021-07-23 19:46:53
448,Suntar,RU,62.1444,117.6319,58.62,87,37,6.13,scattered clouds,2021-07-23 19:46:53
449,Nabire,ID,-3.3667,135.4833,74.46,93,100,2.3,light rain,2021-07-23 19:46:53
450,Mogadishu,SO,2.0371,45.3438,76.6,85,19,24.47,few clouds,2021-07-23 19:46:54
451,Husavik,IS,66.0449,-17.3389,67.91,80,85,0.87,overcast clouds,2021-07-23 19:44:56
452,Lasa,IT,46.6166,10.7002,73.31,76,13,2.33,few clouds,2021-07-23 19:46:54
453,Zheleznogorsk,RU,52.331,35.3711,61.32,77,47,7.31,scattered clouds,2021-07-23 19:46:54
454,Nemuro,JP,43.3236,145.575,60.75,95,91,10.49,overcast clouds,2021-07-23 19:45:47
455,Charlestown,AU,-32.95,151.6667,55.56,86,69,4.0,broken clouds,2021-07-23 19:44:09
456,Minsk,BY,53.9,27.5667,69.55,73,95,7.09,overcast clouds,2021-07-23 19:46:55
457,Saint-Francois,FR,46.4154,3.9054,78.42,74,100,5.75,thunderstorm,2021-07-23 19:46:55
458,Moses Lake,US,47.1301,-119.2781,81.88,22,1,3.44,clear sky,2021-07-23 19:46:56
459,Vikhorevka,RU,56.1201,101.1636,60.24,90,0,1.54,clear sky,2021-07-23 19:46:56
460,Samarai,PG,-10.6167,150.6667,80.24,85,74,8.5,broken clouds,2021-07-23 19:46:56
461,Madera,US,37.1666,-119.8343,102.87,19,13,3.0,few clouds,2021-07-23 19:42:06
462,Svetlogorsk,BY,52.6333,29.7333,65.21,71,87,7.05,overcast clouds,2021-07-23 19:46:57
463,Hondo,JP,32.45,130.2,77.79,81,100,11.16,overcast clouds,2021-07-23 19:46:57
464,Epe,NG,6.5841,3.9834,75.07,80,96,6.13,overcast clouds,2021-07-23 19:46:57
465,Tawau,MY,4.2498,117.8871,78.93,94,97,2.28,overcast clouds,2021-07-23 19:46:57
466,Ust-Kuyga,RU,70.0167,135.6,56.37,56,100,4.45,overcast clouds,2021-07-23 19:46:58
467,Bima,ID,-8.4667,118.7167,70.43,93,5,4.05,clear sky,2021-07-23 19:46:58
468,San Policarpo,PH,12.1791,125.5072,81.77,72,100,14.41,overcast clouds,2021-07-23 19:46:59
469,Katherine,AU,-14.4667,132.2667,61.12,67,7,0.0,clear sky,2021-07-23 19:46:59
470,Usvyaty,RU,55.7456,30.7533,57.06,73,92,2.28,overcast clouds,2021-07-23 19:46:59
471,Desaguadero,PE,-16.5656,-69.0417,56.41,27,23,19.44,few clouds,2021-07-23 19:46:59
472,Saint-Joseph,RE,-21.3667,55.6167,66.58,70,22,7.56,few clouds,2021-07-23 19:46:26
473,Luwuk,ID,-0.9516,122.7875,74.52,76,98,4.52,overcast clouds,2021-07-23 19:47:00
474,Salalah,OM,17.0151,54.0924,77.09,100,90,6.91,light intensity drizzle,2021-07-23 19:47:00
475,Qostanay,KZ,53.1667,63.5833,66.11,91,100,8.93,light rain,2021-07-23 19:47:00
476,Thunder Bay,CA,48.4001,-89.3168,76.28,77,90,11.5,overcast clouds,2021-07-23 19:47:01
477,Byron Bay,AU,-28.65,153.6167,57.87,91,14,7.76,few clouds,2021-07-23 19:47:01
478,Kabalo,CD,-6.05,26.9167,82.09,29,65,4.36,broken clouds,2021-07-23 19:47:01
479,Inhambane,MZ,-23.865,35.3833,60.71,74,52,11.12,light rain,2021-07-23 19:47:02
480,Vallenar,CL,-28.5708,-70.7581,70.23,36,69,5.66,broken clouds,2021-07-23 19:47:02
481,Ciro Marina,IT,39.3732,17.126,73.85,56,0,4.99,clear sky,2021-07-23 19:47:02
482,Bogashevo,RU,56.3683,85.1447,62.44,77,0,4.47,clear sky,2021-07-23 19:47:03
483,Halifax,CA,44.6453,-63.5724,70.52,83,75,1.01,broken clouds,2021-07-23 19:45:59
484,Biak,ID,-0.9131,122.8766,73.81,78,99,6.24,overcast clouds,2021-07-23 19:47:03
485,Morondava,MG,-20.2833,44.2833,71.04,69,76,19.95,broken clouds,2021-07-23 19:47:03
486,Kyshtovka,RU,56.555,76.6271,64.67,80,47,4.45,scattered clouds,2021-07-23 19:47:04
487,Blagoyevo,RU,63.3667,47.9167,46.9,89,100,6.58,overcast clouds,2021-07-23 19:47:04
488,Am Timan,TD,11.0297,20.2827,76.73,72,7,4.0,clear sky,2021-07-23 19:47:04
489,Carauari,BR,-4.8828,-66.8958,93.58,35,86,3.27,overcast clouds,2021-07-23 19:47:05
490,Tracy,US,37.7397,-121.4252,95.4,42,3,6.44,clear sky,2021-07-23 19:47:05
491,Reyes,BO,-14.3167,-67.3833,89.56,45,0,0.0,clear sky,2021-07-23 19:47:05
492,Raudeberg,NO,61.9875,5.1352,67.78,80,98,17.87,overcast clouds,2021-07-23 19:47:05
493,Sortland,NO,68.6949,15.4162,52.36,93,100,5.21,overcast clouds,2021-07-23 19:47:06
494,Luganville,VU,-15.5333,167.1667,77.59,85,100,4.88,overcast clouds,2021-07-23 19:47:06
495,Ouango,CF,4.3133,22.5552,72.68,89,100,1.79,overcast clouds,2021-07-23 19:47:06
496,Plerin,FR,48.5425,-2.7798,69.28,86,75,8.99,broken clouds,2021-07-23 19:47:07
497,Nantucket,US,41.2835,-70.0995,80.71,61,1,9.22,clear sky,2021-07-23 19:44:09
498,Inongo,CD,-1.95,18.2667,74.21,46,100,4.85,overcast clouds,2021-07-23 19:47:07
499,Galesong,ID,-5.3166,119.3661,69.82,73,83,8.21,broken clouds,2021-07-23 19:47:07
500,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,79.56,32,0,6.93,clear sky,2021-07-23 19:47:08
501,Shingu,JP,33.7333,135.9833,74.91,90,97,4.83,overcast clouds,2021-07-23 19:47:08
502,Klaksvik,FO,62.2266,-6.589,50.92,91,95,17.27,overcast clouds,2021-07-23 19:46:27
503,Kuching,MY,1.55,110.3333,77.22,94,20,2.3,few clouds,2021-07-23 19:47:08
504,Camarzana,RO,48.0,23.3167,68.7,77,48,3.98,scattered clouds,2021-07-23 19:47:09
505,Lengshuitan,CN,26.4111,111.5956,77.13,88,29,3.49,scattered clouds,2021-07-23 19:47:09
506,Khani,GE,41.9563,42.9566,60.37,97,87,0.49,overcast clouds,2021-07-23 19:47:09
507,High Level,CA,58.5169,-117.136,66.31,72,40,11.5,smoke,2021-07-23 19:47:10
508,Tiarei,PF,-17.5333,-149.3333,80.62,68,2,12.24,clear sky,2021-07-23 19:47:10
509,Oakdale,US,44.963,-92.9649,96.42,50,1,16.11,clear sky,2021-07-23 19:47:10
510,Anamur,TR,36.0751,32.8369,86.02,57,2,7.94,clear sky,2021-07-23 19:47:11
511,Sibu,MY,2.3,111.8167,79.11,94,20,0.0,few clouds,2021-07-23 19:47:11
512,Pyaozerskiy,RU,65.8333,31.1667,47.53,66,100,8.72,overcast clouds,2021-07-23 19:47:11
513,Pontes E Lacerda,BR,-15.2261,-59.3353,95.95,18,0,6.82,clear sky,2021-07-23 19:47:12
514,Opuwo,NA,-18.0607,13.84,58.82,16,0,8.25,clear sky,2021-07-23 19:46:59
515,Aswan,EG,24.0934,32.907,97.9,17,0,9.22,clear sky,2021-07-23 19:47:12
516,Belyy Yar,RU,53.6039,91.3903,67.89,83,0,2.24,clear sky,2021-07-23 19:47:12
517,Spasskoye,RU,44.6108,132.7969,75.67,78,100,5.01,overcast clouds,2021-07-23 19:47:13
518,Wilson,US,36.1501,-86.2833,90.64,56,1,5.75,clear sky,2021-07-23 19:47:13
519,Fallon,US,39.4735,-118.7774,95.45,11,90,6.91,smoke,2021-07-23 19:47:13
520,Bangkal,PH,6.0667,121.0667,78.66,89,98,5.48,overcast clouds,2021-07-23 19:47:14
521,Raga,SS,8.4596,25.678,72.97,87,28,4.09,scattered clouds,2021-07-23 19:47:14
