City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Marzuq,YE,2021-07-20 15:06:51,14.4,46.4667,84.7,48,76,3.31
295,Dubbo,AU,2021-07-20 15:06:51,-32.25,148.6167,42.93,93,90,16.11
296,Mocuba,MZ,2021-07-20 15:06:51,-16.8392,36.9856,75.11,49,19,5.46
297,Lefka,CY,2021-07-20 15:06:52,35.1106,32.8506,93.15,47,0,12.57
298,Quatre Cocos,MU,2021-07-20 15:06:52,-20.2078,57.7625,69.1,78,87,22.55
299,Ocampo,MX,2021-07-20 15:06:52,21.65,-101.5,61.47,57,90,3.74
300,Fort Oglethorpe,US,2021-07-20 15:03:13,34.949,-85.2569,74.95,87,100,3.36
301,Constitucion,CL,2021-07-20 15:06:53,-35.3333,-72.4167,60.48,65,65,5.08
302,Kibala,TD,2021-07-20 15:06:53,9.1104,18.3463,82.89,69,66,3.51
303,Inongo,CD,2021-07-20 15:06:54,-1.95,18.2667,80.42,38,56,1.81
304,Batagay,RU,2021-07-20 15:06:54,67.6333,134.6333,60.28,68,100,8.99
305,Los Llanos De Aridane,ES,2021-07-20 15:06:54,28.6585,-17.9182,73.13,79,75,16.11
306,Peniche,PT,2021-07-20 15:06:54,39.3558,-9.3811,76.73,75,54,14.43
307,Honningsvag,NO,2021-07-20 15:06:55,70.9821,25.9704,46.15,71,75,21.85
308,Saquena,PE,2021-07-20 15:06:55,-4.6667,-73.5167,78.93,53,20,4.88
309,Angoche,MZ,2021-07-20 15:06:56,-16.2325,39.9086,73.54,69,7,8.66
310,Namibe,AO,2021-07-20 15:06:56,-15.1961,12.1522,70.54,76,16,17.92
311,Codrington,AU,2021-07-20 15:06:56,-38.2667,141.9667,49.84,62,98,17.65
312,Samarai,PG,2021-07-20 15:06:56,-10.6167,150.6667,78.73,81,100,12.97
313,Severo-Yeniseyskiy,RU,2021-07-20 15:06:57,60.3725,93.0408,56.73,66,100,3.27
314,Marataizes,BR,2021-07-20 15:06:57,-21.0433,-40.8244,71.08,46,0,13.51
315,Hasaki,JP,2021-07-20 15:02:06,35.7333,140.8333,73.8,83,24,6.91
316,Saint-Pierre,RE,2021-07-20 15:06:58,-21.3393,55.4781,71.28,64,0,21.85
317,Saint-Francois,FR,2021-07-20 15:06:58,46.4154,3.9054,85.68,37,0,11.5
318,Bulancak,TR,2021-07-20 15:06:58,40.9372,38.2291,84.02,79,75,4.61
319,Soller,ES,2021-07-20 15:06:59,39.7662,2.7152,92.35,38,0,3.0
320,Moose Factory,CA,2021-07-20 15:06:59,51.2585,-80.6094,64.27,43,0,7.23
321,Taltal,CL,2021-07-20 15:06:59,-25.4,-70.4833,63.82,61,3,5.91
322,Neiafu,TO,2021-07-20 15:07:00,-18.65,-173.9833,75.88,94,20,2.3
323,Kochkurovo,RU,2021-07-20 15:07:00,54.0358,45.4184,77.83,68,86,6.26
324,Mantua,IT,2021-07-20 15:07:00,45.1667,10.7833,96.1,42,5,3.0
325,Buraydah,SA,2021-07-20 15:04:08,26.326,43.975,108.54,7,11,14.34
326,Tuatapere,NZ,2021-07-20 15:07:01,-46.1333,167.6833,41.83,92,100,5.3
327,Mehamn,NO,2021-07-20 15:07:01,71.0357,27.8492,46.58,71,93,24.47
328,Kastornoye,RU,2021-07-20 15:07:02,51.8334,38.1302,82.67,54,68,7.36
329,Eregli,TR,2021-07-20 15:07:02,37.5133,34.0467,95.2,7,0,11.39
330,Karratha,AU,2021-07-20 15:07:03,-20.7377,116.8463,71.85,72,95,6.69
331,Abu Samrah,SY,2021-07-20 15:07:03,35.3029,37.1841,97.99,18,0,18.21
332,Male,MV,2021-07-20 15:03:01,4.1748,73.5089,83.12,75,69,10.69
333,Boundiali,CI,2021-07-20 15:07:04,9.5217,-6.4869,86.14,53,92,8.3
334,Jaranwala,PK,2021-07-20 15:07:04,31.3333,73.4333,91.49,60,97,8.75
335,Czluchow,PL,2021-07-20 15:07:05,53.6672,17.3588,75.13,61,100,9.71
336,Ohara,JP,2021-07-20 15:07:05,35.25,140.3833,80.94,87,9,4.32
337,Kaitangata,NZ,2021-07-20 15:07:05,-46.2817,169.8464,38.08,88,58,4.54
338,Veselynove,UA,2021-07-20 15:07:06,47.3567,31.2349,93.52,35,55,7.99
339,Polunochnoye,RU,2021-07-20 15:07:06,60.8697,60.4153,65.84,92,98,2.57
340,Baoshan,CN,2021-07-20 15:07:06,46.5586,131.4244,72.05,90,100,5.53
341,San Cristobal,VE,2021-07-20 15:07:07,7.7669,-72.225,80.78,58,41,8.12
342,Meulaboh,ID,2021-07-20 15:07:07,4.1363,96.1285,78.71,84,95,2.01
343,Nogliki,RU,2021-07-20 15:07:08,51.8333,143.1667,51.98,96,79,8.21
344,Koupela,BF,2021-07-20 15:07:08,12.1794,-0.3517,94.3,40,53,9.19
345,Davidson,US,2021-07-20 15:07:08,36.1501,-86.7833,80.35,72,75,1.01
346,Montepuez,MZ,2021-07-20 15:07:09,-13.1256,38.9997,75.51,52,95,7.65
347,Molina,CL,2021-07-20 15:07:09,-35.1167,-71.2833,51.37,96,33,4.61
348,Burnie,AU,2021-07-20 15:07:10,-41.0667,145.9167,45.18,68,58,11.1
349,Katherine,AU,2021-07-20 15:07:10,-14.4667,132.2667,59.32,55,76,1.14
350,Tura,IN,2021-07-20 15:07:10,25.5198,90.2201,76.12,96,100,4.14
351,Hokitika,NZ,2021-07-20 15:07:11,-42.7167,170.9667,47.77,89,100,5.91
352,Vangaindrano,MG,2021-07-20 15:07:11,-23.35,47.6,68.49,88,8,7.0
353,Itoman,JP,2021-07-20 15:07:11,26.1247,127.6694,80.98,83,75,28.77
354,Itarema,BR,2021-07-20 15:07:12,-2.9248,-39.9167,86.45,61,33,17.16
355,Galveston,US,2021-07-20 15:07:12,29.3669,-94.9669,82.51,92,90,1.99
356,Riyadh,SA,2021-07-20 15:02:13,24.6877,46.7219,107.22,8,100,10.13
357,Fairhope,US,2021-07-20 15:07:13,30.523,-87.9033,79.68,91,40,0.0
358,Mackenzie,CA,2021-07-20 15:07:13,55.2999,-123.1698,57.33,91,59,2.66
359,Petropavlovsk-Kamchatskiy,RU,2021-07-20 15:02:21,53.0452,158.6483,52.57,91,13,4.18
360,Spring Hill,US,2021-07-20 15:05:22,28.4769,-82.5255,90.03,67,1,1.01
361,Saint-Augustin,CA,2021-07-20 15:06:53,51.226,-58.6502,65.71,75,96,7.78
362,Whyalla,AU,2021-07-20 15:07:14,-33.0333,137.5833,48.09,71,73,9.22
363,Koungou,YT,2021-07-20 15:07:15,-12.7336,45.2042,78.51,73,90,3.44
364,Vila Velha,BR,2021-07-20 15:07:15,-20.3297,-40.2925,74.97,49,0,17.27
365,Pueblo Nuevo,MX,2021-07-20 15:07:16,23.3833,-105.3833,68.85,57,10,1.07
366,Wawa,NG,2021-07-20 15:07:16,9.9022,4.4192,87.4,53,84,4.56
367,Mangrol,IN,2021-07-20 15:07:17,21.1167,70.1167,83.44,81,100,23.38
368,Touros,BR,2021-07-20 15:07:17,-5.1989,-35.4608,85.1,61,67,16.49
369,Lompoc,US,2021-07-20 15:07:17,34.6391,-120.4579,84.13,86,90,3.44
370,Kamina,CD,2021-07-20 15:07:18,-8.7386,24.9906,85.96,16,17,5.08
371,Sukhobezvodnoye,RU,2021-07-20 15:07:18,57.0491,44.8891,72.5,69,86,8.32
372,San Patricio,US,2021-07-20 15:07:18,28.017,-97.5169,84.87,76,100,4.05
373,Sao Felix Do Xingu,BR,2021-07-20 15:07:19,-6.6447,-51.995,93.33,24,7,4.76
374,Grand Gaube,MU,2021-07-20 15:07:19,-20.0064,57.6608,69.39,82,71,8.99
375,Ilulissat,GL,2021-07-20 15:07:19,69.2167,-51.1,44.62,76,75,5.75
376,San Julian,MX,2021-07-20 15:07:20,21.0167,-102.1667,63.86,70,81,3.69
377,Gasa,PS,2021-07-20 15:07:20,31.5,34.4667,89.89,54,0,14.9
378,Kharp,RU,2021-07-20 15:07:20,66.8014,65.8081,62.87,83,99,9.28
379,Luau,AO,2021-07-20 15:07:21,-10.7073,22.2247,83.52,15,9,1.5
380,Zhangye,CN,2021-07-20 15:07:21,38.9342,100.4517,81.55,27,98,30.69
381,Champua,IN,2021-07-20 15:07:21,22.0833,85.6667,78.93,86,100,4.85
382,Chicama,PE,2021-07-20 15:07:22,-7.8447,-79.1469,63.14,71,33,3.96
383,Yuli,NG,2021-07-20 15:07:22,9.6989,10.2744,86.0,58,94,7.74
384,Phalaborwa,ZA,2021-07-20 15:07:22,-23.943,31.1411,73.87,24,0,5.82
385,Morros,BR,2021-07-20 15:07:23,-9.4467,-46.3003,93.24,19,3,10.92
386,Camacha,PT,2021-07-20 15:07:23,33.0833,-16.3333,74.16,64,40,13.8
387,Altamont,US,2021-07-20 15:06:01,42.2068,-121.7372,67.77,66,75,5.01
388,Matias Romero,MX,2021-07-20 15:07:23,16.8833,-95.0333,77.52,80,68,9.89
389,Lashio,MM,2021-07-20 15:07:24,22.9333,97.75,69.8,98,82,2.59
390,Cape Girardeau,US,2021-07-20 15:05:19,37.3834,-89.7168,78.6,75,0,12.21
391,Coahuayana,MX,2021-07-20 15:07:24,18.7333,-103.6833,85.48,62,35,2.46
392,Jensen Beach,US,2021-07-20 15:06:38,27.2545,-80.2298,90.05,71,37,3.0
393,Mosquera,CO,2021-07-20 15:07:24,4.7059,-74.2302,62.69,55,75,11.5
394,Hami,CN,2021-07-20 15:07:25,42.8,93.45,72.79,55,2,7.36
395,Sobolevo,RU,2021-07-20 15:07:25,54.4299,31.8996,74.03,56,91,3.67
396,Padang,ID,2021-07-20 15:07:25,-0.9492,100.3543,77.05,81,100,3.2
397,Hailar,CN,2021-07-20 15:07:26,49.2,119.7,69.94,84,49,6.85
398,Tobermory,CA,2021-07-20 15:07:26,45.2501,-81.6665,64.08,95,85,9.37
399,Superior,US,2021-07-20 15:07:26,46.7208,-92.1041,71.28,86,90,13.8
400,Monrovia,LR,2021-07-20 15:07:27,6.3005,-10.7969,80.37,73,74,14.36
401,Mount Isa,AU,2021-07-20 15:07:27,-20.7333,139.5,58.77,33,100,5.75
402,Lagoa,PT,2021-07-20 15:07:27,39.05,-27.9833,68.7,86,100,19.55
403,Morrope,PE,2021-07-20 15:07:27,-6.5417,-80.0111,68.83,66,7,7.87
404,Kedrovyy,RU,2021-07-20 15:07:28,56.1667,91.8167,57.61,79,83,2.86
405,Kieta,PG,2021-07-20 15:07:28,-6.2167,155.6333,78.06,84,88,4.63
406,Kautokeino,NO,2021-07-20 15:07:28,69.0125,23.0412,47.35,52,98,21.85
407,Hualmay,PE,2021-07-20 15:07:29,-11.0964,-77.6139,66.04,71,37,4.29
408,Joue-Les-Tours,FR,2021-07-20 15:07:29,47.3522,0.6691,86.34,38,0,11.5
409,Whitehorse,CA,2021-07-20 15:07:29,60.7161,-135.0538,58.59,76,98,4.47
410,Yangjiang,CN,2021-07-20 15:07:30,21.85,111.9667,83.95,95,100,34.96
411,Laramie,US,2021-07-20 15:05:01,41.3114,-105.5911,77.95,33,1,5.75
412,Port Lincoln,AU,2021-07-20 15:07:30,-34.7333,135.8667,52.2,59,100,8.28
413,Marsabit,KE,2021-07-20 15:07:30,2.3284,37.9899,77.09,37,65,14.12
414,Harboore,DK,2021-07-20 15:07:31,56.6175,8.1807,69.19,75,27,24.47
415,Saint-Georges,GD,2021-07-20 15:07:31,12.0564,-61.7485,82.65,70,37,17.69
416,Kayseri,TR,2021-07-20 15:05:46,38.737,35.4968,100.42,12,0,4.61
417,Troitsko-Pechorsk,RU,2021-07-20 15:07:31,62.7084,56.1964,71.37,50,100,3.98
418,Sakakah,SA,2021-07-20 15:07:32,29.9697,40.2064,110.16,8,7,13.42
419,Rabo De Peixe,PT,2021-07-20 15:07:32,37.8,-25.5833,71.11,83,75,19.57
420,Bac,RS,2021-07-20 15:07:32,45.3919,19.2367,83.3,48,6,11.27
421,Luanda,AO,2021-07-20 15:02:35,-8.8368,13.2343,77.0,65,20,11.5
422,Rocha,UY,2021-07-20 15:07:33,-34.4833,-54.3333,54.39,53,2,11.63
423,Boca Do Acre,BR,2021-07-20 15:07:33,-8.7522,-67.3978,81.7,35,8,5.3
424,Hofn,IS,2021-07-20 15:07:33,64.2539,-15.2082,53.83,87,100,7.81
425,Kamsack,CA,2021-07-20 15:07:34,51.5667,-101.9009,63.05,87,100,13.73
426,Baden-Baden,DE,2021-07-20 15:07:34,48.75,8.25,81.14,53,0,9.22
427,Tam Ky,VN,2021-07-20 15:05:54,15.5667,108.4833,85.98,74,100,4.07
428,Crib Point,AU,2021-07-20 15:07:34,-38.35,145.2,49.03,77,64,23.91
429,Plasy,CZ,2021-07-20 15:07:35,49.9345,13.3904,71.56,15,97,3.04
430,Fortuna,US,2021-07-20 15:03:03,40.5982,-124.1573,55.92,93,71,4.09
431,Gornji Vakuf,BA,2021-07-20 15:07:35,43.9381,17.5883,76.75,47,37,7.07
432,Romny,UA,2021-07-20 15:07:35,50.751,33.4747,83.39,48,94,4.45
433,Djambala,CG,2021-07-20 15:07:36,-2.5447,14.7533,91.62,21,15,5.44
434,Chichimila,MX,2021-07-20 15:07:36,20.6167,-88.2167,87.71,58,20,4.5
435,Rondonopolis,BR,2021-07-20 15:07:36,-16.4708,-54.6356,83.41,9,76,3.51
436,Cabedelo,BR,2021-07-20 15:07:36,-6.9811,-34.8339,83.07,67,98,14.03
437,Thinadhoo,MV,2021-07-20 15:07:38,0.5333,72.9333,83.14,73,100,8.99
438,Kitakata,JP,2021-07-20 15:07:38,37.65,139.8667,72.32,93,20,1.86
439,Palasa,IN,2021-07-20 15:07:39,18.7667,84.4167,80.51,84,100,4.43
440,Sioux Lookout,CA,2021-07-20 15:07:39,50.1001,-91.917,62.98,42,0,5.59
441,Angren,UZ,2021-07-20 15:07:39,41.0167,70.1436,83.35,20,99,5.19
442,Rawson,AR,2021-07-20 15:07:39,-43.3002,-65.1023,55.08,49,67,20.54
443,Raga,SS,2021-07-20 15:07:40,8.4596,25.678,75.45,83,96,4.74
444,Comodoro Rivadavia,AR,2021-07-20 15:07:40,-45.8667,-67.5,50.95,49,42,23.0
445,La Rioja,ES,2021-07-20 15:07:40,42.25,-2.5,91.18,33,53,3.89
446,Shingu,JP,2021-07-20 15:07:41,33.7333,135.9833,76.91,94,22,5.23
447,Becerril,CO,2021-07-20 15:07:41,9.7041,-73.2793,97.41,35,85,0.29
448,Nikel,RU,2021-07-20 15:07:41,69.4128,30.222,51.98,59,100,18.75
449,Elban,RU,2021-07-20 15:07:42,50.1018,136.5094,70.43,74,100,1.36
450,Laguna,US,2021-07-20 15:07:42,38.421,-121.4238,84.24,68,1,5.99
451,Khuzdar,PK,2021-07-20 15:07:42,27.7384,66.6434,91.45,11,11,16.51
452,Soeng Sang,TH,2021-07-20 15:07:43,14.4264,102.4606,82.0,83,100,9.13
453,Qom,IR,2021-07-20 15:07:43,34.6401,50.8764,99.01,12,0,7.58
454,Yamada,JP,2021-07-20 15:07:43,39.4667,141.95,71.67,93,6,4.43
455,Chara,RU,2021-07-20 15:07:44,56.9064,118.2631,65.03,75,25,3.15
456,Greymouth,NZ,2021-07-20 15:07:44,-42.4667,171.2,46.62,89,100,6.06
457,Elko,US,2021-07-20 15:07:45,41.0002,-115.5012,69.8,62,3,8.99
458,Mahibadhoo,MV,2021-07-20 15:07:45,3.7833,72.9667,83.3,74,60,10.69
459,Porterville,US,2021-07-20 15:07:45,36.0652,-119.0168,79.72,36,1,5.75
460,Luwuk,ID,2021-07-20 15:07:46,-0.9516,122.7875,75.88,90,41,5.75
461,Dembi Dolo,ET,2021-07-20 15:07:46,8.5333,34.8,58.46,98,100,3.11
462,Sfantu Gheorghe,RO,2021-07-20 15:07:47,45.8667,25.7833,72.93,71,93,4.0
463,Capao Da Canoa,BR,2021-07-20 15:07:47,-29.7456,-50.0097,54.79,57,3,3.62
464,Kristiansund,NO,2021-07-20 15:07:47,63.1115,7.732,59.05,66,75,11.5
465,Nouadhibou,MR,2021-07-20 15:06:00,20.931,-17.0347,71.15,91,6,10.0
466,Shache,CN,2021-07-20 15:07:48,38.4167,77.2406,77.02,40,92,3.47
467,Kyaiklat,MM,2021-07-20 15:07:48,16.4333,95.7333,77.27,89,100,8.03
468,Tibati,CM,2021-07-20 15:07:49,6.4667,12.6333,75.72,83,43,4.29
469,Mastic Beach,US,2021-07-20 15:07:49,40.7668,-72.8521,85.01,71,1,1.99
470,Bongandanga,CD,2021-07-20 15:07:49,1.5,21.05,91.2,30,48,2.46
471,Krasnoselkup,RU,2021-07-20 15:07:50,65.7,82.4667,59.58,58,20,5.84
472,Anadyr,RU,2021-07-20 15:07:50,64.75,177.4833,42.01,86,100,13.0
473,Iquitos,PE,2021-07-20 15:05:10,-3.7481,-73.2472,78.84,69,75,9.22
474,May Pen,JM,2021-07-20 15:07:51,17.9645,-77.2451,88.21,49,95,9.82
475,Novokuznetsk,RU,2021-07-20 15:07:51,53.7557,87.1099,62.74,84,96,4.27
476,Darhan,MN,2021-07-20 15:07:51,49.4867,105.9228,66.24,72,100,3.69
477,Araouane,ML,2021-07-20 15:07:52,18.9048,-3.5265,113.34,9,98,11.39
478,Lorengau,PG,2021-07-20 15:07:52,-2.0226,147.2712,79.81,79,70,2.98
479,Santa Cruz Del Sur,CU,2021-07-20 15:06:07,20.7147,-77.9956,84.52,75,8,4.97
480,Xining,CN,2021-07-20 15:07:52,36.6167,101.7667,63.57,59,24,0.78
481,Sigayevo,RU,2021-07-20 15:07:53,56.4216,53.7757,73.85,52,36,7.45
482,Roald,NO,2021-07-20 15:07:53,62.5833,6.1333,59.92,62,40,5.75
483,Ravar,IR,2021-07-20 15:07:53,31.2656,56.8055,93.74,10,0,14.79
484,Chastyye,RU,2021-07-20 15:07:54,57.2888,54.9728,81.18,55,69,4.9
485,Calais,FR,2021-07-20 15:07:54,50.9167,1.8333,84.76,72,5,9.22
486,Ulcinj,ME,2021-07-20 15:07:55,41.9294,19.2244,86.22,59,2,12.3
487,Duminichi,RU,2021-07-20 15:07:55,53.9345,35.1099,74.25,65,87,2.62
488,Ternate,ID,2021-07-20 15:07:55,0.8,127.4,80.64,80,96,5.7
489,Saint George,US,2021-07-20 15:05:11,37.1041,-113.5841,83.62,55,1,1.99
490,Tucumcari,US,2021-07-20 15:07:56,35.1717,-103.725,77.94,46,9,4.97
491,Were Ilu,ET,2021-07-20 15:07:56,10.6,39.4333,58.3,82,99,1.03
492,Warrington,GB,2021-07-20 15:03:22,53.3925,-2.5802,85.48,45,20,4.0
493,Oga,IT,2021-07-20 15:07:56,46.4631,10.347,76.37,35,10,5.39
494,Eureka,US,2021-07-20 15:07:57,40.8021,-124.1637,56.19,93,59,3.11
495,Moorhead,US,2021-07-20 15:04:21,46.8739,-96.7676,76.87,78,1,0.0
496,Norden,DE,2021-07-20 15:07:57,53.6,7.2,69.94,75,47,13.11
497,Pitelino,RU,2021-07-20 15:07:58,54.5777,41.8145,79.56,49,73,13.13
498,Souillac,MU,2021-07-20 15:07:58,-20.5167,57.5167,69.37,78,97,20.76
499,Kerema,PG,2021-07-20 15:07:58,-7.9631,145.7785,76.93,90,97,2.73
500,Muravlenko,RU,2021-07-20 15:07:58,63.7898,74.523,67.06,56,83,7.09
501,Barbosa Ferraz,BR,2021-07-20 15:07:59,-24.03,-52.0117,60.66,39,100,3.85
502,Matara,LK,2021-07-20 15:07:59,5.9485,80.5353,79.72,84,67,10.47
503,Ketchikan,US,2021-07-20 15:08:00,55.3422,-131.6461,59.47,88,90,5.75
504,Guaymas,MX,2021-07-20 15:05:00,27.9333,-110.9,86.45,60,16,3.49
505,Sulangan,PH,2021-07-20 15:08:00,11.1373,123.7228,83.98,73,100,16.31
506,Kavieng,PG,2021-07-20 15:08:00,-2.5744,150.7967,80.94,80,100,3.98
507,Gao,ML,2021-07-20 15:08:01,16.6362,1.637,104.22,23,12,12.97
508,Seoul,KR,2021-07-20 15:03:49,37.5683,126.9778,80.11,69,100,1.12
509,Tilichiki,RU,2021-07-20 15:08:01,60.4667,166.1,49.87,69,77,3.76
510,Naze,JP,2021-07-20 15:08:01,28.3667,129.4833,76.73,90,100,32.66
511,Yamethin,MM,2021-07-20 15:08:02,20.4333,96.15,75.97,95,98,10.67
512,Gizo,SB,2021-07-20 15:08:02,-8.103,156.8419,81.54,76,100,12.91
513,Okitipupa,NG,2021-07-20 15:08:02,6.5047,4.7839,80.46,78,73,8.41
514,Haines Junction,CA,2021-07-20 15:08:03,60.7522,-137.5108,56.73,79,91,0.85
515,Dakar,SN,2021-07-20 15:08:03,14.6937,-17.4441,92.28,79,84,5.75
516,Montalvo,EC,2021-07-20 15:08:04,-1.8,-79.3333,72.79,81,74,4.07
517,Hambantota,LK,2021-07-20 15:08:04,6.1241,81.1185,82.74,78,20,9.22
518,Esmeralda,CU,2021-07-20 15:06:07,21.8525,-78.1169,87.04,66,25,9.31
519,Idenao,CM,2021-07-20 15:08:04,4.2475,9.0047,77.34,93,98,9.57
520,Jarocin,PL,2021-07-20 15:08:05,51.9727,17.5026,71.76,45,27,8.81
521,Takab,IR,2021-07-20 15:08:06,36.4009,47.1133,89.33,17,64,4.05
522,Palimbang,PH,2021-07-20 15:08:06,6.2106,124.1894,79.47,75,84,4.25
523,Talnakh,RU,2021-07-20 15:08:06,69.4865,88.3972,57.78,62,1,9.75
524,Doha,QA,2021-07-20 15:08:07,25.2867,51.5333,98.58,53,0,13.8
525,Corn Island,NI,2021-07-20 15:06:31,12.1694,-83.0418,81.95,80,61,19.04
526,Belmonte,BR,2021-07-20 15:08:07,-15.8631,-38.8828,75.7,65,19,8.9
527,Yerbogachen,RU,2021-07-20 15:08:07,61.2767,108.0108,61.52,73,12,5.32
528,Vila,PT,2021-07-20 15:08:08,42.0304,-8.1588,79.74,38,37,6.53
529,Bloemfontein,ZA,2021-07-20 15:08:08,-29.1211,26.214,55.83,22,100,7.11
530,Tubuala,PA,2021-07-20 15:08:08,9.5167,-79.0333,89.33,76,73,7.09
531,Istok,XK,2021-07-20 15:08:09,42.7808,20.4875,77.92,66,41,7.38
532,Olafsvik,IS,2021-07-20 15:08:09,64.8945,-23.7142,52.99,93,98,12.97
533,Walvis Bay,NA,2021-07-20 15:08:09,-22.9575,14.5053,62.1,58,98,24.11
534,Palekh,RU,2021-07-20 15:08:10,56.8028,41.8572,73.96,48,84,9.46
535,Necochea,AR,2021-07-20 15:08:10,-38.5473,-58.7368,59.04,41,100,16.87
536,Westport,US,2021-07-20 15:08:10,41.1415,-73.3579,84.43,78,0,1.01
537,Atar,MR,2021-07-20 15:08:11,20.5169,-13.0499,111.42,5,4,11.36
538,Natchez,US,2021-07-20 15:04:58,31.5604,-91.4032,76.89,94,90,10.36
539,Mahebourg,MU,2021-07-20 15:08:11,-20.4081,57.7,69.26,77,86,22.68
540,Denpasar,ID,2021-07-20 15:04:23,-8.65,115.2167,80.26,89,20,8.05
541,Soyo,AO,2021-07-20 15:08:12,-6.1349,12.3689,77.29,70,1,12.71
542,Sandpoint,US,2021-07-20 15:05:27,48.2766,-116.5533,73.72,61,40,4.61
543,Porto Novo,BJ,2021-07-20 15:08:01,6.4965,2.6036,82.71,64,70,13.53
544,Yalutorovsk,RU,2021-07-20 15:08:12,56.6536,66.3006,72.97,60,89,5.55
545,Great Yarmouth,GB,2021-07-20 15:08:13,52.6083,1.7305,81.95,71,5,13.15
546,Dwarka,IN,2021-07-20 15:08:13,22.2394,68.9678,83.75,83,100,24.25
547,Casablanca,MA,2021-07-20 15:08:15,33.5928,-7.6192,80.82,60,2,11.01
548,Libertad,PH,2021-07-20 15:08:15,8.9442,125.5019,77.95,82,97,0.94
549,Shirdi,IN,2021-07-20 15:08:15,19.7667,74.4833,77.52,77,100,14.0
550,Atbasar,KZ,2021-07-20 15:08:16,51.8,68.3333,69.33,57,39,8.75
551,Shaunavon,CA,2021-07-20 15:08:16,49.6501,-108.4181,68.31,74,100,13.44
552,Inuvik,CA,2021-07-20 15:07:29,68.3499,-133.7218,68.52,54,9,14.54
553,Yakeshi,CN,2021-07-20 15:08:16,49.2833,120.7333,67.06,86,4,2.89
554,Geraldton,AU,2021-07-20 15:08:17,-28.7667,114.6,68.41,88,90,17.27
555,Mingshui,CN,2021-07-20 15:08:17,36.7167,117.5,75.02,95,100,4.7
556,Shaumiani,GE,2021-07-20 15:08:18,41.3527,44.7618,100.22,25,11,7.16
557,Fairbanks,US,2021-07-20 15:07:55,64.8378,-147.7164,66.92,67,1,5.75
558,Wanning,CN,2021-07-20 15:08:18,18.8003,110.3967,82.89,84,100,2.64
559,Port Hedland,AU,2021-07-20 15:08:18,-20.3167,118.5667,66.25,72,99,8.05
560,Hobyo,SO,2021-07-20 15:08:19,5.3505,48.5268,78.13,75,43,26.93
561,Calabozo,VE,2021-07-20 15:08:19,8.9242,-67.4293,81.41,76,85,6.35
562,Ambon,ID,2021-07-20 15:08:19,-3.6954,128.1814,78.15,87,46,8.08
563,Haslett,US,2021-07-20 15:08:20,42.747,-84.4011,79.34,69,1,1.01
564,Srednekolymsk,RU,2021-07-20 15:08:20,67.45,153.6833,55.4,76,69,7.31
565,Yazoo City,US,2021-07-20 15:08:20,32.8551,-90.4056,83.75,75,22,3.62
566,Cutler,US,2021-07-20 15:05:24,25.6151,-80.3106,88.99,81,75,7.0
567,Bam,IR,2021-07-20 15:08:21,29.106,58.357,95.29,9,6,15.23
568,Maltahohe,NA,2021-07-20 15:08:21,-24.8333,16.9833,67.68,24,100,18.86
569,Rundu,NA,2021-07-20 15:08:21,-17.9333,19.7667,76.48,15,3,2.37
570,Mindelo,CV,2021-07-20 15:08:22,16.8901,-24.9804,81.95,61,40,16.11
571,Vicuna,CL,2021-07-20 15:04:06,-30.0319,-70.7081,80.76,3,0,4.32
572,Joshimath,IN,2021-07-20 15:08:22,30.5667,79.5667,70.36,95,100,0.38
573,Barreirinhas,BR,2021-07-20 15:08:23,-2.7469,-42.8264,86.72,63,15,11.3
574,Kerman,IR,2021-07-20 15:08:23,30.2832,57.0788,86.54,13,16,16.17
575,Sampit,ID,2021-07-20 15:08:23,-2.5333,112.95,74.43,99,58,2.86
576,Kassala,SD,2021-07-20 15:08:24,15.451,36.4,73.65,89,100,6.96
577,Kouango,CF,2021-07-20 15:08:24,4.9934,19.9619,75.04,88,69,6.76
578,Asau,RO,2021-07-20 15:08:24,46.4333,26.4,72.95,75,100,3.49
579,Bischwiller,FR,2021-07-20 15:08:24,48.7659,7.8583,81.66,40,0,5.01
580,Rockhampton,AU,2021-07-20 15:08:25,-23.3833,150.5,48.09,81,1,0.0
581,Kungurtug,RU,2021-07-20 15:08:25,50.5994,97.5228,55.33,96,100,1.57
582,Koflach,AT,2021-07-20 15:08:25,47.0667,15.0833,80.49,44,73,2.68
583,Kamen-Rybolov,RU,2021-07-20 15:08:26,44.7481,132.0403,71.98,94,44,7.23
584,Aksu,CN,2021-07-20 15:08:26,41.1231,80.2644,80.4,36,100,10.54
585,Harper,LR,2021-07-20 15:08:26,4.375,-7.7169,79.95,65,90,9.01
586,Si Bun Ruang,TH,2021-07-20 15:08:27,16.9667,102.2833,77.45,89,100,4.03
587,Grinnell,US,2021-07-20 15:08:27,41.743,-92.7224,79.99,74,1,1.99
588,Antofagasta,CL,2021-07-20 15:07:58,-23.65,-70.4,64.22,62,29,4.72
589,Chunoyar,RU,2021-07-20 15:08:28,57.4467,97.3217,63.14,68,68,2.42
590,Saint-Leu,RE,2021-07-20 15:08:28,-21.15,55.2833,70.66,70,14,4.65
591,Ontario,US,2021-07-20 15:05:06,34.0633,-117.6509,90.25,48,20,0.0
592,Matai,TZ,2021-07-20 15:08:28,-8.3,31.5167,74.35,27,5,3.89
